time, tics, freq
39.6853,11529,0.000508373165666
39.6877,11528,0.000508373165666
39.6889,11527,0.000508373165666
39.6938,11528,0.000508373165666
39.6938,11528,0.000508373165666
39.6974,11528,0.000508373165666
39.6974,11528,0.000508373165666
39.7011,11528,0.000508373165666
39.7047,11527,0.000508373165666
39.705,11526,0.000508373165666
39.705,11527,0.000508373165666
39.7095,11527,0.000508373165666
39.712,11526,0.000508373165666
39.712,11526,0.000508373165666
39.712,11526,0.000508373165666
39.7132,11526,0.000508373165666
39.7132,11526,0.000508373165666
39.715,11526,0.000508373165666
39.718,11525,0.000508373165666
39.718,11525,0.000508373165666
39.718,11525,0.000508373165666
39.7192,11525,0.000508373165666
39.7205,11524,0.000508373165666
39.7217,11524,0.000508373165666
39.7241,11523,0.000508373165666
39.7241,11523,0.000508373165666
39.7265,11523,0.000508373165666
39.7277,11523,0.000508373165666
39.728,11523,0.000508373165666
39.728,11523,0.000508373165666
39.728,11523,0.000508373165666
39.7301,11524,0.000508373165666
39.732,11524,0.000508373165666
39.732,11524,0.000508373165666
39.732,11524,0.000508373165666
39.7338,11524,0.000508373165666
39.735,11523,0.000508373165666
39.7362,11523,0.000508373165666
39.7362,11523,0.000508373165666
39.737,11524,0.000508373165666
39.737,11524,0.000508373165666
39.737,11524,0.000508373165666
39.7386,11524,0.000508373165666
39.7386,11524,0.000508373165666
39.7399,11525,0.000508373165666
39.7411,11524,0.000508373165666
39.7411,11524,0.000508373165666
39.744,11524,0.000508373165666
39.745,11524,0.000508373165666
39.745,11524,0.000508373165666
39.748,11524,0.000508373165666
39.75,11524,0.000508373165666
39.75,11524,0.000508373165666
39.75,11523,0.000508373165666
39.75,11523,0.000508373165666
39.7521,11524,0.000508373165666
39.7545,11523,0.000508373165666
39.7569,11523,0.000508373165666
39.7618,11523,0.000508373165666
39.763,11523,0.000508373165666
39.7642,11523,0.000508373165666
39.7642,11523,0.000508373165666
39.7666,11524,0.000508373165666
39.7691,11523,0.000508373165666
39.77,11523,0.000508373165666
39.77,11524,0.000508373165666
39.7727,11524,0.000508373165666
39.7739,11524,0.000508373165666
39.7751,11524,0.000508373165666
39.7788,11524,0.000508373165666
39.7788,11524,0.000508373165666
39.78,11524,0.000508373165666
39.78,11524,0.000508373165666
39.78,11524,0.000508373165666
39.78,11522,0.000508373165666
39.7812,11524,0.000508373165666
39.7812,11524,0.000508373165666
39.783,11523,0.000508373165666
39.783,11522,0.000508373165666
39.7848,11522,0.000508373165666
39.787,11522,0.000508373165666
39.787,11522,0.000508373165666
39.787,11523,0.000508373165666
39.789,11523,0.000508373165666
39.789,11523,0.000508373165666
39.7909,11522,0.000508373165666
39.7909,11522,0.000508373165666
39.792,11522,0.000508373165666
39.792,11522,0.000508373165666
39.792,11522,0.000508373165666
39.793,11522,0.000508373165666
39.793,11522,0.000508373165666
39.793,11522,0.000508373165666
39.7946,11522,0.000508373165666
39.7982,11522,0.000508373165666
39.8006,11522,0.000508373165666
39.8018,11522,0.000508373165666
39.8018,11522,0.000508373165666
39.8055,11522,0.000508373165666
39.8055,11522,0.000508373165666
39.806,11522,0.000508373165666
39.806,11522,0.000508373165666
39.8079,11522,0.000508373165666
39.8079,11522,0.000508373165666
39.8091,11521,0.000508373165666
39.8091,11521,0.000508373165666
39.810359,11522,0.000508373165666
39.8115,11521,0.000508373165666
39.8115,11521,0.000508373165666
39.8127,11521,0.000508373165666
39.8127,11521,0.000508373165666
39.8139,11521,0.000508373165666
39.8139,11521,0.000508373165666
39.8164,11520,0.000508373165666
39.8164,11520,0.000508373165666
39.82,11520,0.000508373165666
39.82,11520,0.000508373165666
39.82,11520,0.000508373165666
39.82,11520,0.000508373165666
39.8212,11520,0.000508373165666
39.8236,11520,0.000508373165666
39.8236,11520,0.000508373165666
39.8249,11520,0.000508373165666
39.8261,11520,0.000508373165666
39.8285,11520,0.000508373165666
39.8285,11520,0.000508373165666
39.831,11520,0.000508373165666
39.831,11520,0.000508373165666
39.831,11520,0.000508373165666
39.8322,11520,0.000508373165666
39.8334,11521,0.000508373165666
39.8358,11521,0.000508373165666
39.83707,11521,0.000508373165666
39.8382,11521,0.000508373165666
39.8394,11521,0.000508373165666
39.8443,11520,0.000508373165666
39.8492,11520,0.000508373165666
39.8492,11520,0.000508373165666
39.8516,11521,0.000508373165666
39.854,11520,0.000508373165666
39.854,11520,0.000508373165666
39.854,11519,0.000508373165666
39.8564,11519,0.000508373165666
39.8638,11520,0.000508373165666
39.8638,11520,0.000508373165666
39.865,11520,0.000508373165666
39.8686,11521,0.000508373165666
39.8686,11521,0.000508373165666
39.8699,11521,0.000508373165666
39.8723,11521,0.000508373165666
39.8723,11521,0.000508373165666
39.873,11521,0.000508373165666
39.873,11521,0.000508373165666
39.873,11521,0.000508373165666
39.873,11521,0.000508373165666
39.873,11521,0.000508373165666
39.8747,11521,0.000508373165666
39.8759,11521,0.000508373165666
39.8759,11521,0.000508373165666
39.8771,11521,0.000508373165666
39.8771,11521,0.000508373165666
39.8796,11521,0.000508373165666
39.882,11521,0.000508373165666
39.882,11521,0.000508373165666
39.888,11520,0.000508373165666
39.888,11520,0.000508373165666
39.8893,11520,0.000508373165666
39.8905,11521,0.000508373165666
39.8917,11521,0.000508373165666
39.8917,11521,0.000508373165666
39.8941,11521,0.000508373165666
39.8953,11521,0.000508373165666
39.8966,11521,0.000508373165666
39.8978,11521,0.000508373165666
39.8978,11521,0.000508373165666
39.899,11520,0.000508373165666
39.9002,11520,0.000508373165666
39.9002,11520,0.000508373165666
39.901,11519,0.000508373165666
39.901,11519,0.000508373165666
39.901,11519,0.000508373165666
39.9026,11519,0.000508373165666
39.9051,11517,0.000508373165666
39.9075,11518,0.000508373165666
39.9099,11518,0.000508373165666
39.9123,11519,0.000508373165666
39.9123,11519,0.000508373165666
39.9136,11519,0.000508373165666
39.9136,11519,0.000508373165666
39.9148,11520,0.000508373165666
39.9185,11521,0.000508373165666
39.9185,11521,0.000508373165666
39.9197,11520,0.000508373165666
39.9209,11520,0.000508373165666
39.9222,11521,0.000508373165666
39.9234,11521,0.000508373165666
39.9258,11521,0.000508373165666
39.927,11521,0.000508373165666
39.9282,11521,0.000508373165666
39.9282,11521,0.000508373165666
39.9294,11521,0.000508373165666
39.9294,11521,0.000508373165666
39.9307,11521,0.000508373165666
39.9307,11521,0.000508373165666
39.933,11521,0.000508373165666
39.933,11521,0.000508373165666
39.9356,11523,0.000508373165666
39.938,11523,0.000508373165666
39.938,11523,0.000508373165666
39.9404,11522,0.000508373165666
39.9416,11521,0.000508373165666
39.942,11521,0.000508373165666
39.942,11521,0.000508373165666
39.942,11522,0.000508373165666
39.944,11522,0.000508373165666
39.944,11522,0.000508373165666
39.945,11523,0.000508373165666
39.945,11523,0.000508373165666
39.945,11523,0.000508373165666
39.9465,11522,0.000508373165666
39.9465,11522,0.000508373165666
39.9489,11522,0.000508373165666
39.9513,11521,0.000508373165666
39.9513,11521,0.000508373165666
39.9525,11521,0.000508373165666
39.955,11521,0.000508373165666
39.955,11521,0.000508373165666
39.9574,11522,0.000508373165666
39.9574,11522,0.000508373165666
39.9623,11522,0.000508373165666
39.9647,11523,0.000508373165666
39.9671,11523,0.000508373165666
39.9671,11523,0.000508373165666
39.9683,11522,0.000508373165666
39.972,11523,0.000508373165666
39.972,11523,0.000508373165666
39.9732,11522,0.000508373165666
39.9744,11523,0.000508373165666
39.9768,11523,0.000508373165666
39.978,11523,0.000508373165666
39.978,11523,0.000508373165666
39.9792,11522,0.000508373165666
39.9804,11523,0.000508373165666
39.9853,11523,0.000508373165666
39.9853,11523,0.000508373165666
39.9877,11523,0.000508373165666
39.9914,11522,0.000508373165666
39.9914,11522,0.000508373165666
39.992,11522,0.000508373165666
39.9938,11522,0.000508373165666
39.995,11522,0.000508373165666
39.995,11522,0.000508373165666
39.9962,11522,0.000508373165666
39.9962,11522,0.000508373165666
39.9986,11523,0.000508373165666
39.9999,11523,0.000508373165666
40.0011,11523,0.000508373165666
40.0023,11523,0.000508373165666
40.0071,11523,0.000508373165666
40.0071,11523,0.000508373165666
40.0084,11523,0.000508373165666
40.0096,11523,0.000508373165666
40.0108,11523,0.000508373165666
40.0108,11523,0.000508373165666
40.012,11524,0.000508373165666
40.012,11524,0.000508373165666
40.0144,11524,0.000508373165666
40.0156,11524,0.000508373165666
40.018,11524,0.000508373165666
40.018,11524,0.000508373165666
40.0193,11524,0.000508373165666
40.0205,11524,0.000508373165666
40.0241,11523,0.000508373165666
40.0254,11523,0.000508373165666
40.029,11524,0.000508373165666
40.029,11524,0.000508373165666
40.029,11524,0.000508373165666
40.0326,11525,0.000508373165666
40.0339,11525,0.000508373165666
40.0375,11524,0.000508373165666
40.0387,11525,0.000508373165666
40.0399,11525,0.000508373165666
40.0412,11526,0.000508373165666
40.0448,11525,0.000508373165666
40.046,11525,0.000508373165666
40.046,11525,0.000508373165666
40.0472,11525,0.000508373165666
40.0472,11525,0.000508373165666
40.0509,11526,0.000508373165666
40.0521,11527,0.000508373165666
40.0533,11527,0.000508373165666
40.0545,11528,0.000508373165666
40.0557,11528,0.000508373165666
40.0557,11528,0.000508373165666
40.0581,11527,0.000508373165666
40.0594,11528,0.000508373165666
40.0618,11528,0.000508373165666
40.0618,11528,0.000508373165666
40.063,11528,0.000508373165666
40.0642,11528,0.000508373165666
40.0654,11528,0.000508373165666
40.0666,11529,0.000508373165666
40.0691,11530,0.000508373165666
40.0691,11530,0.000508373165666
40.07,11530,0.000508373165666
40.07,11530,0.000508373165666
40.07,11530,0.000508373165666
40.07,11530,0.000508373165666
40.07,11530,0.000508373165666
40.07,11530,0.000508373165666
40.071,11531,0.000508373165666
40.071,11531,0.000508373165666
40.0727,11530,0.000508373165666
40.0751,11531,0.000508373165666
40.0776,11531,0.000508373165666
40.08,11530,0.000508373165666
40.0812,11530,0.000508373165666
40.0812,11530,0.000508373165666
40.082,11530,0.000508373165666
40.082,11530,0.000508373165666
40.082,11530,0.000508373165666
40.0836,11529,0.000508373165666
40.0836,11529,0.000508373165666
40.0861,11529,0.000508373165666
40.0873,11529,0.000508373165666
40.0886,11529,0.000508373165666
40.0886,11529,0.000508373165666
40.0898,11529,0.000508373165666
40.0898,11529,0.000508373165666
40.09,11529,0.000508373165666
40.09,11529,0.000508373165666
40.09,11529,0.000508373165666
40.09,11529,0.000508373165666
40.0911,11529,0.000508373165666
40.0935,11528,0.000508373165666
40.0947,11528,0.000508373165666
40.0959,11528,0.000508373165666
40.0996,11527,0.000508373165666
40.102,11527,0.000508373165666
40.1068,11529,0.000508373165666
40.1117,11529,0.000508373165666
40.1129,11528,0.000508373165666
40.1129,11528,0.000508373165666
40.1141,11528,0.000508373165666
40.1141,11528,0.000508373165666
40.1178,11528,0.000508373165666
40.119,11528,0.000508373165666
40.119,11528,0.000508373165666
40.119,11528,0.000508373165666
40.119,11528,0.000508373165666
40.1226,11527,0.000508373165666
40.1263,11526,0.000508373165666
40.1263,11526,0.000508373165666
40.1275,11527,0.000508373165666
40.1275,11527,0.000508373165666
40.1287,11527,0.000508373165666
40.1372,11526,0.000508373165666
40.1372,11526,0.000508373165666
40.14,11526,0.000508373165666
40.14,11526,0.000508373165666
40.14,11526,0.000508373165666
40.14,11527,0.000508373165666
40.1408,11526,0.000508373165666
40.1469,11527,0.000508373165666
40.1481,11527,0.000508373165666
40.1493,11527,0.000508373165666
40.1493,11527,0.000508373165666
40.1505,11527,0.000508373165666
40.1518,11528,0.000508373165666
40.153,11528,0.000508373165666
40.153,11528,0.000508373165666
40.1542,11528,0.000508373165666
40.1554,11528,0.000508373165666
40.1554,11528,0.000508373165666
40.157,11528,0.000508373165666
40.157,11528,0.000508373165666
40.1602,11528,0.000508373165666
40.1615,11528,0.000508373165666
40.1639,11527,0.000508373165666
40.1639,11527,0.000508373165666
40.165,11527,0.000508373165666
40.1663,11527,0.000508373165666
40.1663,11527,0.000508373165666
40.167,11527,0.000508373165666
40.167,11527,0.000508373165666
40.1724,11526,0.000508373165666
40.1736,11526,0.000508373165666
40.1736,11526,0.000508373165666
40.1761,11526,0.000508373165666
40.1785,11526,0.000508373165666
40.1797,11526,0.000508373165666
40.1809,11525,0.000508373165666
40.182,11526,0.000508373165666
40.182,11526,0.000508373165666
40.1845,11527,0.000508373165666
40.1858,11527,0.000508373165666
40.187,11528,0.000508373165666
40.187,11528,0.000508373165666
40.187,11527,0.000508373165666
40.1882,11527,0.000508373165666
40.1894,11527,0.000508373165666
40.1906,11527,0.000508373165666
40.1918,11527,0.000508373165666
40.193,11527,0.000508373165666
40.1942,11527,0.000508373165666
40.1967,11527,0.000508373165666
40.2015,11528,0.000508373165666
40.2015,11528,0.000508373165666
40.2028,11528,0.000508373165666
40.204,11527,0.000508373165666
40.2052,11527,0.000508373165666
40.2064,11527,0.000508373165666
40.2064,11527,0.000508373165666
40.2088,11528,0.000508373165666
40.2088,11528,0.000508373165666
40.21,11528,0.000508373165666
40.21,11528,0.000508373165666
40.21,11528,0.000508373165666
40.21,11528,0.000508373165666
40.2125,11527,0.000508373165666
40.2149,11527,0.000508373165666
40.2162,11527,0.000508373165666
40.2186,11527,0.000508373165666
40.2186,11527,0.000508373165666
40.221,11528,0.000508373165666
40.221,11528,0.000508373165666
40.221,11528,0.000508373165666
40.221,11527,0.000508373165666
40.2222,11527,0.000508373165666
40.2259,11526,0.000508373165666
40.2283,11527,0.000508373165666
40.229,11528,0.000508373165666
40.229,11528,0.000508373165666
40.23,11528,0.000508373165666
40.23,11528,0.000508373165666
40.23,11528,0.000508373165666
40.23,11528,0.000508373165666
40.23,11528,0.000508373165666
40.23,11528,0.000508373165666
40.23,11528,0.000508373165666
40.23,11528,0.000508373165666
40.23,11528,0.000508373165666
40.23,11528,0.000508373165666
40.2368,11528,0.000508373165666
40.238,11528,0.000508373165666
40.238,11528,0.000508373165666
40.2392,11528,0.000508373165666
40.24,11529,0.000508373165666
40.24,11528,0.000508373165666
40.24,11527,0.000508373165666
40.2404,11529,0.000508373165666
40.2404,11529,0.000508373165666
40.2416,11528,0.000508373165666
40.2453,11528,0.000508373165666
40.2465,11528,0.000508373165666
40.2465,11528,0.000508373165666
40.2477,11527,0.000508373165666
40.2477,11527,0.000508373165666
40.248,11527,0.000508373165666
40.248,11527,0.000508373165666
40.248,11527,0.000508373165666
40.248,11527,0.000508373165666
40.2501,11527,0.000508373165666
40.2501,11527,0.000508373165666
40.2526,11527,0.000508373165666
40.2526,11527,0.000508373165666
40.255,11528,0.000508373165666
40.255,11528,0.000508373165666
40.255,11528,0.000508373165666
40.2562,11529,0.000508373165666
40.2586,11529,0.000508373165666
40.2611,11528,0.000508373165666
40.2624,11528,0.000508373165666
40.2636,11528,0.000508373165666
40.266,11528,0.000508373165666
40.2672,11528,0.000508373165666
40.2672,11528,0.000508373165666
40.2684,11528,0.000508373165666
40.2684,11528,0.000508373165666
40.2745,11529,0.000508373165666
40.2782,11529,0.000508373165666
40.2794,11529,0.000508373165666
40.2806,11528,0.000508373165666
40.2806,11528,0.000508373165666
40.2854,11529,0.000508373165666
40.2867,11529,0.000508373165666
40.289,11530,0.000508373165666
40.289,11530,0.000508373165666
40.289,11530,0.000508373165666
40.2903,11530,0.000508373165666
40.2927,11529,0.000508373165666
40.2939,11530,0.000508373165666
40.296,11530,0.000508373165666
40.296,11530,0.000508373165666
40.296,11531,0.000508373165666
40.296,11531,0.000508373165666
40.296,11531,0.000508373165666
40.2976,11531,0.000508373165666
40.2988,11531,0.000508373165666
40.2988,11531,0.000508373165666
40.3,11531,0.000508373165666
40.3,11531,0.000508373165666
40.3,11531,0.000508373165666
40.3,11531,0.000508373165666
40.3,11531,0.000508373165666
40.3012,11532,0.000508373165666
40.3012,11532,0.000508373165666
40.3024,11532,0.000508373165666
40.3036,11532,0.000508373165666
40.3036,11532,0.000508373165666
40.3073,11531,0.000508373165666
40.3085,11531,0.000508373165666
40.3085,11531,0.000508373165666
40.311,11531,0.000508373165666
40.3122,11531,0.000508373165666
40.3122,11531,0.000508373165666
40.3146,11531,0.000508373165666
40.317,11531,0.000508373165666
40.317,11531,0.000508373165666
40.317,11531,0.000508373165666
40.3182,11531,0.000508373165666
40.3195,11531,0.000508373165666
40.3207,11531,0.000508373165666
40.3207,11531,0.000508373165666
40.3243,11530,0.000508373165666
40.3243,11530,0.000508373165666
40.3255,11530,0.000508373165666
40.328,11530,0.000508373165666
40.328,11530,0.000508373165666
40.328,11530,0.000508373165666
40.3292,11530,0.000508373165666
40.3292,11530,0.000508373165666
40.3316,11529,0.000508373165666
40.3316,11529,0.000508373165666
40.334,11528,0.000508373165666
40.334,11528,0.000508373165666
40.3437,11528,0.000508373165666
40.3449,11529,0.000508373165666
40.3462,11529,0.000508373165666
40.3462,11529,0.000508373165666
40.348,11530,0.000508373165666
40.3498,11529,0.000508373165666
40.3498,11529,0.000508373165666
40.351,11529,0.000508373165666
40.351,11529,0.000508373165666
40.351,11529,0.000508373165666
40.351,11529,0.000508373165666
40.351,11529,0.000508373165666
40.3534,11530,0.000508373165666
40.3547,11530,0.000508373165666
40.355,11531,0.000508373165666
40.355,11531,0.000508373165666
40.3595,11530,0.000508373165666
40.3632,11533,0.000508373165666
40.364,11533,0.000508373165666
40.364,11533,0.000508373165666
40.3668,11533,0.000508373165666
40.3692,11533,0.000508373165666
40.3692,11533,0.000508373165666
40.3753,11534,0.000508373165666
40.3765,11534,0.000508373165666
40.3777,11534,0.000508373165666
40.3777,11534,0.000508373165666
40.3789,11534,0.000508373165666
40.38,11534,0.000508373165666
40.38,11534,0.000508373165666
40.38,11534,0.000508373165666
40.38,11534,0.000508373165666
40.38,11533,0.000508373165666
40.38,11533,0.000508373165666
40.38,11533,0.000508373165666
40.38,11533,0.000508373165666
40.3826,11533,0.000508373165666
40.3826,11533,0.000508373165666
40.385,11532,0.000508373165666
40.385,11532,0.000508373165666
40.3862,11533,0.000508373165666
40.3862,11533,0.000508373165666
40.3874,11533,0.000508373165666
40.3874,11533,0.000508373165666
40.3886,11533,0.000508373165666
40.3898,11533,0.000508373165666
40.3911,11533,0.000508373165666
40.3911,11533,0.000508373165666
40.392,11533,0.000508373165666
40.3935,11533,0.000508373165666
40.3947,11533,0.000508373165666
40.3959,11532,0.000508373165666
40.398,11532,0.000508373165666
40.398,11532,0.000508373165666
40.398,11532,0.000508373165666
40.398,11532,0.000508373165666
40.3996,11532,0.000508373165666
40.4008,11532,0.000508373165666
40.4032,11533,0.000508373165666
40.4044,11533,0.000508373165666
40.4068,11533,0.000508373165666
40.4093,11533,0.000508373165666
40.4105,11533,0.000508373165666
40.4117,11534,0.000508373165666
40.4117,11534,0.000508373165666
40.414,11533,0.000508373165666
40.414,11533,0.000508373165666
40.4166,11533,0.000508373165666
40.4178,11533,0.000508373165666
40.4178,11533,0.000508373165666
40.419,11533,0.000508373165666
40.419,11533,0.000508373165666
40.4262,11533,0.000508373165666
40.4262,11533,0.000508373165666
40.4299,11534,0.000508373165666
40.4299,11534,0.000508373165666
40.4323,11534,0.000508373165666
40.4348,11535,0.000508373165666
40.436,11534,0.000508373165666
40.4373,11534,0.000508373165666
40.4409,11533,0.000508373165666
40.4433,11533,0.000508373165666
40.4445,11533,0.000508373165666
40.4458,11533,0.000508373165666
40.4458,11533,0.000508373165666
40.448,11533,0.00045753584909900006
40.448,11533,0.00045753584909900006
40.448,11533,0.00045753584909900006
40.4492,11533,0.00045753584909900006
40.4492,11533,0.00045753584909900006
40.4504,11533,0.00045753584909900006
40.451,11533,0.00045753584909900006
40.4526,11534,0.00045753584909900006
40.4559,11534,0.00045753584909900006
40.4582,11534,0.00045753584909900006
40.4604,11534,0.00045753584909900006
40.4615,11535,0.00045753584909900006
40.4615,11535,0.00045753584909900006
40.4626,11534,0.00045753584909900006
40.4659,11534,0.00045753584909900006
40.4659,11534,0.00045753584909900006
40.4671,11534,0.00045753584909900006
40.4671,11534,0.00045753584909900006
40.4704,11533,0.00045753584909900006
40.4704,11533,0.00045753584909900006
40.4715,11533,0.00045753584909900006
40.4726,11533,0.00045753584909900006
40.4726,11533,0.00045753584909900006
40.4737,11533,0.00045753584909900006
40.4749,11533,0.00045753584909900006
40.476,11533,0.00045753584909900006
40.4771,11534,0.00045753584909900006
40.4771,11534,0.00045753584909900006
40.4782,11534,0.00045753584909900006
40.4815,11533,0.00045753584909900006
40.4837,11534,0.00045753584909900006
40.4848,11534,0.00045753584909900006
40.4848,11534,0.00045753584909900006
40.486,11534,0.00045753584909900006
40.4882,11534,0.00045753584909900006
40.4882,11534,0.00045753584909900006
40.4893,11534,0.00045753584909900006
40.491,11533,0.00045753584909900006
40.491,11533,0.00045753584909900006
40.491,11533,0.00045753584909900006
40.491,11533,0.00045753584909900006
40.4949,11533,0.00045753584909900006
40.496,11532,0.00045753584909900006
40.4971,11533,0.00045753584909900006
40.499,11532,0.00045753584909900006
40.5015,11533,0.00045753584909900006
40.5015,11533,0.00045753584909900006
40.5038,11533,0.00045753584909900006
40.504,11533,0.00045753584909900006
40.5071,11534,0.00045753584909900006
40.5093,11534,0.00045753584909900006
40.5093,11534,0.00045753584909900006
40.5104,11533,0.00045753584909900006
40.5104,11533,0.00045753584909900006
40.5115,11534,0.00045753584909900006
40.5127,11534,0.00045753584909900006
40.5127,11534,0.00045753584909900006
40.5149,11534,0.00045753584909900006
40.5171,11534,0.00045753584909900006
40.5182,11534,0.00045753584909900006
40.5182,11534,0.00045753584909900006
40.5226,11534,0.00045753584909900006
40.5238,11534,0.00045753584909900006
40.5271,11533,0.00045753584909900006
40.5282,11534,0.00045753584909900006
40.5293,11534,0.00045753584909900006
40.5293,11534,0.00045753584909900006
40.5315,11534,0.00045753584909900006
40.5327,11535,0.00045753584909900006
40.5349,11535,0.00045753584909900006
40.5349,11535,0.00045753584909900006
40.536,11534,0.00045753584909900006
40.536,11534,0.00045753584909900006
40.536,11534,0.00045753584909900006
40.536,11534,0.00045753584909900006
40.536,11534,0.00045753584909900006
40.5371,11534,0.00045753584909900006
40.5393,11534,0.00045753584909900006
40.5404,11535,0.00045753584909900006
40.5427,11535,0.00045753584909900006
40.546,11537,0.00045753584909900006
40.546,11537,0.00045753584909900006
40.5471,11537,0.00045753584909900006
40.5493,11538,0.00045753584909900006
40.5515,11538,0.00045753584909900006
40.5515,11538,0.00045753584909900006
40.5538,11539,0.00045753584909900006
40.5538,11539,0.00045753584909900006
40.5549,11539,0.00045753584909900006
40.556,11539,0.00045753584909900006
40.556,11539,0.00045753584909900006
40.556,11539,0.00045753584909900006
40.559,11540,0.00045753584909900006
40.559,11540,0.00045753584909900006
40.559,11540,0.00045753584909900006
40.559,11539,0.00045753584909900006
40.5605,11539,0.00045753584909900006
40.566,11540,0.00045753584909900006
40.5671,11540,0.00045753584909900006
40.5693,11539,0.00045753584909900006
40.5705,11539,0.00045753584909900006
40.571,11539,0.00045753584909900006
40.5727,11539,0.00045753584909900006
40.5738,11540,0.00045753584909900006
40.5749,11540,0.00045753584909900006
40.576,11540,0.00045753584909900006
40.576,11540,0.00045753584909900006
40.576,11540,0.00045753584909900006
40.577,11540,0.00045753584909900006
40.5782,11539,0.00045753584909900006
40.5794,11540,0.00045753584909900006
40.5805,11540,0.00045753584909900006
40.5805,11540,0.00045753584909900006
40.5816,11540,0.00045753584909900006
40.5827,11540,0.00045753584909900006
40.5838,11540,0.00045753584909900006
40.586,11540,0.00045753584909900006
40.586,11540,0.00045753584909900006
40.586,11540,0.00045753584909900006
40.5882,11540,0.00045753584909900006
40.5893,11540,0.00045753584909900006
40.5893,11540,0.00045753584909900006
40.5927,11539,0.00045753584909900006
40.5939,11540,0.00045753584909900006
40.5939,11540,0.00045753584909900006
40.595,11540,0.00045753584909900006
40.595,11539,0.00045753584909900006
40.596,11539,0.00045753584909900006
40.597,11539,0.00045753584909900006
40.597,11539,0.00045753584909900006
40.597,11539,0.00045753584909900006
40.5983,11539,0.00045753584909900006
40.5994,11539,0.00045753584909900006
40.5994,11539,0.00045753584909900006
40.6,11538,0.00045753584909900006
40.6,11538,0.00045753584909900006
40.6,11538,0.00045753584909900006
40.6,11538,0.00045753584909900006
40.6,11538,0.00045753584909900006
40.6,11537,0.00045753584909900006
40.6,11535,0.00045753584909900006
40.6028,11538,0.00045753584909900006
40.6028,11538,0.00045753584909900006
40.6039,11538,0.00045753584909900006
40.6039,11538,0.00045753584909900006
40.605,11538,0.00045753584909900006
40.605,11537,0.00045753584909900006
40.6061,11537,0.00045753584909900006
40.6061,11537,0.00045753584909900006
40.608,11538,0.00045753584909900006
40.608,11538,0.00045753584909900006
40.6094,11538,0.00045753584909900006
40.615,11536,0.00045753584909900006
40.615,11536,0.00045753584909900006
40.6161,11536,0.00045753584909900006
40.6161,11536,0.00045753584909900006
40.6194,11536,0.00045753584909900006
40.6205,11537,0.00045753584909900006
40.622,11537,0.00045753584909900006
40.622,11537,0.00045753584909900006
40.625,11537,0.00045753584909900006
40.625,11537,0.00045753584909900006
40.625,11537,0.00045753584909900006
40.6261,11536,0.00045753584909900006
40.6261,11536,0.00045753584909900006
40.627,11536,0.00045753584909900006
40.627,11536,0.00045753584909900006
40.627,11536,0.00045753584909900006
40.627,11536,0.00045753584909900006
40.6283,11536,0.00045753584909900006
40.6317,11537,0.00045753584909900006
40.6317,11537,0.00045753584909900006
40.6339,11537,0.00045753584909900006
40.635,11537,0.00045753584909900006
40.635,11537,0.00045753584909900006
40.635,11537,0.00045753584909900006
40.6372,11537,0.00045753584909900006
40.6383,11537,0.00045753584909900006
40.6383,11537,0.00045753584909900006
40.641707,11537,0.00045753584909900006
40.6439,11537,0.00045753584909900006
40.6439,11537,0.00045753584909900006
40.645,11537,0.00045753584909900006
40.647,11537,0.00045753584909900006
40.647,11537,0.00045753584909900006
40.647,11536,0.00045753584909900006
40.6483,11536,0.00045753584909900006
40.6494,11537,0.00045753584909900006
40.655,11536,0.00045753584909900006
40.655,11536,0.00045753584909900006
40.655,11536,0.00045753584909900006
40.6583,11535,0.00045753584909900006
40.66,11535,0.00045753584909900006
40.66,11535,0.00045753584909900006
40.66,11535,0.00045753584909900006
40.6617,11535,0.00045753584909900006
40.6639,11535,0.00045753584909900006
40.6639,11535,0.00045753584909900006
40.6661,11534,0.00045753584909900006
40.6683,11535,0.00045753584909900006
40.6694,11535,0.00045753584909900006
40.67,11535,0.00045753584909900006
40.67,11535,0.00045753584909900006
40.6728,11536,0.00045753584909900006
40.6739,11535,0.00045753584909900006
40.677,11536,0.00045753584909900006
40.6794,11535,0.00045753584909900006
40.6794,11535,0.00045753584909900006
40.6805,11536,0.00045753584909900006
40.6816,11536,0.00045753584909900006
40.6828,11536,0.00045753584909900006
40.685,11535,0.00045753584909900006
40.685,11535,0.00045753584909900006
40.685,11535,0.00045753584909900006
40.6861,11535,0.00045753584909900006
40.6861,11535,0.00045753584909900006
40.6872,11535,0.00045753584909900006
40.6883,11535,0.00045753584909900006
40.6894,11535,0.00045753584909900006
40.6894,11535,0.00045753584909900006
40.69,11535,0.00045753584909900006
40.69,11535,0.00045753584909900006
40.69,11536,0.00045753584909900006
40.69,11536,0.00045753584909900006
40.69,11535,0.00045753584909900006
40.69,11535,0.00045753584909900006
40.6917,11535,0.00045753584909900006
40.6917,11535,0.00045753584909900006
40.6939,11535,0.00045753584909900006
40.695,11536,0.00045753584909900006
40.695,11536,0.00045753584909900006
40.695,11535,0.00045753584909900006
40.6961,11535,0.00045753584909900006
40.6972,11535,0.00045753584909900006
40.6972,11535,0.00045753584909900006
40.6983,11535,0.00045753584909900006
40.7006,11535,0.00045753584909900006
40.7017,11535,0.00045753584909900006
40.7028,11536,0.00045753584909900006
40.7039,11536,0.00045753584909900006
40.7061,11535,0.00045753584909900006
40.7072,11535,0.00045753584909900006
40.7072,11535,0.00045753584909900006
